time,price,bid,ask
2016-04-12 12:27:50.667942,153.515,153.26,153.19
2016-04-12 12:27:50.881838,153.515,153.26,153.19
2016-04-12 12:27:51.118744,153.515,153.26,153.19
2016-04-12 12:27:51.336652,153.515,153.26,153.19
2016-04-12 12:27:51.541480,153.515,153.26,153.19
2016-04-12 12:27:51.808838,153.515,153.26,153.19
2016-04-12 12:27:52.039031,153.515,153.26,153.19
2016-04-12 12:27:52.237391,153.515,153.26,153.19
2016-04-12 12:27:52.442758,153.515,153.26,153.19
2016-04-12 12:27:52.646519,153.515,153.26,153.19
2016-04-12 12:27:52.859285,153.515,153.26,153.19
2016-04-12 12:27:53.076268,153.515,153.26,153.19
2016-04-12 12:27:53.249981,153.515,153.26,153.19
2016-04-12 12:27:53.449820,153.515,153.26,153.19
2016-04-12 12:27:53.653692,153.515,153.26,153.19
2016-04-12 12:27:53.889566,153.515,153.26,153.19
2016-04-12 12:27:54.108987,153.515,153.26,153.19
2016-04-12 12:27:54.351653,153.515,153.26,153.19
2016-04-12 12:27:54.563908,153.515,153.26,153.19
2016-04-12 12:27:54.778243,153.515,153.26,153.19
2016-04-12 12:27:55.001993,153.515,153.26,153.19
2016-04-12 12:27:55.213734,153.515,153.26,153.19
2016-04-12 12:27:55.441544,153.515,153.26,153.19
2016-04-12 12:27:55.678272,153.515,153.26,153.19
2016-04-12 12:27:55.866926,153.515,153.26,153.19
2016-04-12 12:27:56.056965,153.515,153.26,153.19
2016-04-12 12:27:56.254319,153.515,153.26,153.19
2016-04-12 12:27:56.444217,153.515,153.26,153.19
2016-04-12 12:27:56.626961,153.515,153.26,153.19
2016-04-12 12:27:56.822269,153.515,153.26,153.19
2016-04-12 12:27:57.008005,153.515,153.26,153.19
2016-04-12 12:27:57.199491,153.515,153.26,153.19
2016-04-12 12:27:57.396270,153.515,153.26,153.19
2016-04-12 12:27:57.604492,153.515,153.26,153.19
2016-04-12 12:27:57.782345,153.515,153.26,153.19
2016-04-12 12:27:57.952413,153.515,153.26,153.19
2016-04-12 12:27:58.156591,153.515,153.26,153.19
2016-04-12 12:27:58.353891,153.515,153.26,153.19
2016-04-12 12:27:58.544797,153.515,153.26,153.19
2016-04-12 12:27:59.060569,153.515,153.26,153.19
2016-04-12 12:27:59.262018,153.515,153.26,153.19
2016-04-12 12:27:59.452874,153.515,153.26,153.19
2016-04-12 12:27:59.658520,153.515,153.26,153.19
2016-04-12 12:27:59.843358,153.515,153.26,153.19
2016-04-12 12:28:00.412835,153.515,153.26,153.19
2016-04-12 12:28:00.603105,153.515,153.26,153.19
2016-04-12 12:28:00.808505,153.515,153.26,153.19
2016-04-12 12:28:01.026627,153.515,153.26,153.19
2016-04-12 12:28:01.219629,153.515,153.26,153.19
2016-04-12 12:28:01.750391,153.515,153.26,153.19
2016-04-12 12:28:01.946399,153.515,153.26,153.19
2016-04-12 12:28:02.133023,153.515,153.26,153.19
2016-04-12 12:28:02.341957,153.515,153.26,153.19
2016-04-12 12:28:02.815025,153.515,153.26,153.19
2016-04-12 12:28:03.010978,153.515,153.26,153.19
2016-04-12 12:28:03.531859,153.515,153.26,153.19
2016-04-12 12:28:03.737827,153.515,153.26,153.19
2016-04-12 12:28:04.317586,153.515,153.26,153.19
2016-04-12 12:28:04.497253,153.515,153.26,153.19
2016-04-12 12:28:04.685559,153.515,153.26,153.19
2016-04-12 12:28:04.886090,153.515,153.26,153.19
2016-04-12 12:28:05.432815,153.515,153.26,153.19
2016-04-12 12:28:05.991402,153.515,153.26,153.19
2016-04-12 12:28:06.186518,153.515,153.26,153.19
2016-04-12 12:28:06.798378,153.515,153.26,153.19
2016-04-12 12:28:07.012580,153.515,153.26,153.19
2016-04-12 12:28:07.597387,153.515,153.26,153.19
2016-04-12 12:28:07.907575,153.515,153.26,153.19
2016-04-12 12:28:08.102055,153.515,153.26,153.19
2016-04-12 12:28:08.601061,153.515,153.26,153.19
2016-04-12 12:28:08.871743,153.515,153.26,153.19
2016-04-12 12:28:09.081373,153.515,153.26,153.19
2016-04-12 12:28:09.279654,153.515,153.26,153.19
2016-04-12 12:28:09.532994,153.515,153.26,153.19
2016-04-12 12:28:09.737010,153.505,153.26,153.19
2016-04-12 12:28:09.961276,153.505,153.26,153.19
2016-04-12 12:28:10.220389,153.505,153.26,153.19
2016-04-12 12:28:10.489992,153.505,153.26,153.19
2016-04-12 12:28:10.678747,153.505,153.26,153.19
2016-04-12 12:28:11.198604,153.505,153.26,153.19
2016-04-12 12:28:11.419213,153.505,153.26,153.19
2016-04-12 12:28:11.635427,153.505,153.26,153.19
2016-04-12 12:28:11.837855,153.505,153.26,153.19
2016-04-12 12:28:12.406635,153.505,153.26,153.19
2016-04-12 12:28:12.595013,153.505,153.26,153.19
2016-04-12 12:28:12.791792,153.505,153.26,153.19
2016-04-12 12:28:12.975339,153.505,153.26,153.19
2016-04-12 12:28:13.151922,153.505,153.26,153.19
2016-04-12 12:28:13.380252,153.505,153.26,153.19
