time,price,bid,ask
2016-04-12 10:49:55.539933,78.86,78.8,78.74
2016-04-12 10:49:55.693195,78.86,78.8,78.74
2016-04-12 10:49:55.838661,78.86,78.8,78.74
2016-04-12 10:49:55.983298,78.86,78.8,78.74
2016-04-12 10:49:56.141160,78.86,78.8,78.74
2016-04-12 10:49:56.299024,78.86,78.8,78.74
2016-04-12 10:49:56.454180,78.86,78.8,78.74
2016-04-12 10:49:56.610228,78.86,78.8,78.74
2016-04-12 10:49:56.758804,78.86,78.8,78.74
2016-04-12 10:49:56.906857,78.86,78.8,78.74
2016-04-12 10:49:57.061998,78.86,78.8,78.74
2016-04-12 10:49:57.259998,78.86,78.8,78.74
2016-04-12 10:49:57.410642,78.86,78.8,78.74
2016-04-12 10:49:57.562932,78.86,78.8,78.74
2016-04-12 10:49:57.849101,78.86,78.8,78.74
2016-04-12 10:49:57.997956,78.86,78.8,78.74
2016-04-12 10:49:58.146118,78.86,78.8,78.74
2016-04-12 10:49:58.288582,78.86,78.8,78.74
2016-04-12 10:49:58.446127,78.86,78.8,78.74
2016-04-12 10:49:58.642614,78.86,78.8,78.74
2016-04-12 10:49:58.795433,78.86,78.8,78.74
2016-04-12 10:49:58.948824,78.86,78.8,78.74
2016-04-12 10:49:59.109641,78.86,78.8,78.74
2016-04-12 10:49:59.256014,78.86,78.8,78.74
2016-04-12 10:49:59.402428,78.86,78.8,78.74
2016-04-12 10:49:59.558652,78.86,78.8,78.74
2016-04-12 10:49:59.736824,78.86,78.8,78.74
2016-04-12 10:49:59.901312,78.86,78.8,78.74
2016-04-12 10:50:00.058402,78.86,78.8,78.74
2016-04-12 10:50:00.210311,78.86,78.8,78.74
2016-04-12 10:50:00.390159,78.86,78.8,78.74
2016-04-12 10:50:00.563280,78.86,78.8,78.74
2016-04-12 10:50:00.774960,78.86,78.8,78.74
2016-04-12 10:50:00.973351,78.86,78.8,78.74
2016-04-12 10:50:01.137603,78.86,78.8,78.74
2016-04-12 10:50:01.293652,78.86,78.8,78.74
2016-04-12 10:50:01.453245,78.86,78.8,78.74
2016-04-12 10:50:01.608030,78.86,78.8,78.74
2016-04-12 10:50:01.759067,78.86,78.8,78.74
2016-04-12 10:50:01.910755,78.86,78.8,78.74
2016-04-12 10:50:02.055549,78.86,78.8,78.74
2016-04-12 10:50:02.206026,78.86,78.8,78.74
2016-04-12 10:50:02.355488,78.86,78.8,78.74
2016-04-12 10:50:02.509673,78.86,78.8,78.74
2016-04-12 10:50:02.656190,78.93,78.8,78.74
2016-04-12 10:50:02.814666,78.89,78.8,78.74
2016-04-12 10:50:02.965310,78.89,78.8,78.74
2016-04-12 10:50:03.109158,78.89,78.8,78.74
2016-04-12 10:50:03.260258,78.89,78.8,78.74
2016-04-12 10:50:03.412141,78.89,78.8,78.74
2016-04-12 10:50:03.558154,78.89,78.8,78.74
2016-04-12 10:50:03.732059,78.89,78.8,78.74
2016-04-12 10:50:03.878865,78.89,78.8,78.74
2016-04-12 10:50:04.025667,78.89,78.8,78.74
2016-04-12 10:50:04.193726,78.89,78.8,78.74
2016-04-12 10:50:04.362770,78.89,78.8,78.74
2016-04-12 10:50:04.530078,78.89,78.8,78.74
2016-04-12 10:50:04.745042,78.9,78.8,78.74
2016-04-12 10:50:04.946904,78.9,78.8,78.74
2016-04-12 10:50:05.127493,78.9,78.8,78.74
2016-04-12 10:50:05.276721,78.9,78.8,78.74
2016-04-12 10:50:05.469990,78.9,78.8,78.74
2016-04-12 10:50:05.650900,78.9,78.8,78.74
2016-04-12 10:50:05.807288,78.9,78.8,78.74
2016-04-12 10:50:05.978010,78.9,78.8,78.74
2016-04-12 10:50:06.134805,78.9,78.8,78.74
2016-04-12 10:50:06.296663,78.9,78.8,78.74
2016-04-12 10:50:06.451113,78.9,78.8,78.74
2016-04-12 10:50:06.597731,78.9,78.8,78.74
2016-04-12 10:50:06.746819,78.9,78.8,78.74
2016-04-12 10:50:06.901485,78.9,78.8,78.74
2016-04-12 10:50:07.064849,78.9,78.8,78.74
2016-04-12 10:50:07.213994,78.9,78.8,78.74
2016-04-12 10:50:07.366991,78.9,78.8,78.74
2016-04-12 10:50:07.538080,78.9,78.8,78.74
2016-04-12 10:50:07.701102,78.9,78.8,78.74
2016-04-12 10:50:07.857396,78.9,78.8,78.74
2016-04-12 10:50:08.007924,78.9,78.8,78.74
2016-04-12 10:50:08.156742,78.9,78.8,78.74
2016-04-12 10:50:08.319039,78.9,78.8,78.74
2016-04-12 10:50:08.474471,78.9,78.8,78.74
2016-04-12 10:50:08.621507,78.9,78.8,78.74
2016-04-12 10:50:08.926753,78.9,78.8,78.74
2016-04-12 10:50:09.079748,78.9,78.8,78.74
2016-04-12 10:50:09.585970,78.9,78.8,78.74
2016-04-12 10:50:10.092545,78.9,78.8,78.74
2016-04-12 10:50:10.596192,78.9,78.8,78.74
2016-04-12 10:50:11.114187,78.9,78.8,78.74
2016-04-12 10:50:11.267079,78.9,78.8,78.74
2016-04-12 10:50:11.752671,78.9,78.8,78.74
2016-04-12 10:50:12.340577,78.9,78.8,78.74
2016-04-12 10:50:12.853893,78.9,78.8,78.74
2016-04-12 10:50:13.012547,78.9,78.8,78.74
2016-04-12 10:50:13.167144,78.9,78.8,78.74
2016-04-12 10:50:13.673317,78.9,78.8,78.74
2016-04-12 10:50:14.190115,78.9,78.8,78.74
2016-04-12 10:50:14.803517,78.9,78.8,78.74
2016-04-12 10:50:15.314705,78.9,78.8,78.74
2016-04-12 10:50:15.823798,78.9,78.8,78.74
2016-04-12 10:50:16.335870,78.9,78.8,78.74
2016-04-12 10:50:16.845559,78.9,78.8,78.74
2016-04-12 10:50:17.357056,78.9,78.8,78.74
2016-04-12 10:50:17.868289,78.9,78.8,78.74
2016-04-12 10:50:18.384747,78.9,78.8,78.74
2016-04-12 10:50:19.108809,78.9,78.8,78.74
2016-04-12 10:50:19.676895,78.9,78.8,78.74
2016-04-12 10:50:20.231124,78.9,78.8,78.74
2016-04-12 10:50:20.384704,78.9,78.8,78.74
2016-04-12 10:50:20.603092,78.9,78.8,78.74
2016-04-12 10:50:20.762592,78.9,78.8,78.74
2016-04-12 10:50:20.918623,78.9,78.8,78.74
2016-04-12 10:50:21.069592,78.9,78.8,78.74
2016-04-12 10:50:21.226727,78.9,78.8,78.74
2016-04-12 10:50:21.373067,78.9,78.8,78.74
2016-04-12 10:50:21.528382,78.9,78.8,78.74
2016-04-12 10:50:21.683736,78.9,78.8,78.74
2016-04-12 10:50:21.845677,78.9,78.8,78.74
2016-04-12 10:50:22.002140,78.9,78.8,78.74
2016-04-12 10:50:22.171598,78.9,78.8,78.74
2016-04-12 10:50:22.320549,78.9,78.8,78.74
2016-04-12 10:50:22.472484,78.9,78.8,78.74
2016-04-12 10:50:22.627784,78.9,78.8,78.74
2016-04-12 10:50:22.779627,78.9,78.8,78.74
2016-04-12 10:50:22.932342,78.9,78.8,78.74
2016-04-12 10:50:23.094101,78.9,78.8,78.74
2016-04-12 10:50:23.267587,78.9,78.8,78.74
2016-04-12 10:50:23.447717,78.9,78.8,78.74
2016-04-12 10:50:23.670728,78.9,78.8,78.74
2016-04-12 10:50:23.824438,78.9,78.8,78.74
2016-04-12 10:50:23.977524,78.9,78.8,78.74
2016-04-12 10:50:24.135193,78.9,78.8,78.74
2016-04-12 10:50:24.283621,78.9,78.8,78.74
2016-04-12 10:50:24.441292,78.9,78.79,78.75
2016-04-12 10:50:24.590987,78.9,78.79,78.75
2016-04-12 10:50:24.743184,78.9,78.79,78.75
2016-04-12 10:50:24.890969,78.9,78.79,78.75
2016-04-12 10:50:25.039707,78.9,78.79,78.75
2016-04-12 10:50:25.207475,78.9,78.79,78.75
2016-04-12 10:50:25.361828,78.9,78.79,78.75
2016-04-12 10:50:25.513745,78.9,78.79,78.75
2016-04-12 10:50:25.665990,78.9,78.79,78.75
2016-04-12 10:50:25.818494,78.9,78.79,78.75
2016-04-12 10:50:26.373031,78.9,78.79,78.75
2016-04-12 10:50:26.524525,78.9,78.79,78.75
2016-04-12 10:50:26.699688,78.9,78.79,78.75
2016-04-12 10:50:26.849599,78.9,78.79,78.75
2016-04-12 10:50:27.011341,78.9,78.79,78.75
2016-04-12 10:50:27.162322,78.9,78.79,78.75
2016-04-12 10:50:27.309170,78.9,78.79,78.75
2016-04-12 10:50:27.455527,78.9,78.79,78.75
2016-04-12 10:50:27.621200,78.9,78.79,78.75
2016-04-12 10:50:27.787065,78.9,78.79,78.75
2016-04-12 10:50:27.937826,78.9,78.79,78.75
2016-04-12 10:50:28.098781,78.9,78.79,78.75
2016-04-12 10:50:28.247615,78.9,78.79,78.75
2016-04-12 10:50:28.403591,78.9,78.79,78.75
2016-04-12 10:50:28.557300,78.9,78.79,78.75
2016-04-12 10:50:28.710978,78.9,78.79,78.75
2016-04-12 10:50:28.858134,78.9,78.79,78.75
2016-04-12 10:50:29.004612,78.9,78.79,78.75
2016-04-12 10:50:29.149911,78.9,78.79,78.75
2016-04-12 10:50:29.318698,78.9,78.79,78.75
2016-04-12 10:50:29.471771,78.9,78.79,78.75
2016-04-12 10:50:29.679366,78.89,78.79,78.75
2016-04-12 10:50:29.892681,78.89,78.79,78.75
2016-04-12 10:50:30.503940,78.89,78.79,78.75
2016-04-12 10:50:31.008199,78.89,78.79,78.75
2016-04-12 10:50:31.520656,78.89,78.79,78.75
2016-04-12 10:50:32.189137,78.89,78.79,78.75
2016-04-12 10:50:33.011234,78.89,78.79,78.75
2016-04-12 10:50:33.690038,78.89,78.79,78.75
2016-04-12 10:50:34.154163,78.89,78.79,78.75
2016-04-12 10:50:34.660253,78.89,78.79,78.75
2016-04-12 10:50:35.124817,78.89,78.79,78.75
2016-04-12 10:50:35.645420,78.89,78.79,78.75
2016-04-12 10:50:36.294212,78.89,78.79,78.75
2016-04-12 10:50:37.320223,78.89,78.79,78.75
2016-04-12 10:50:38.264565,78.89,78.73,78.7
2016-04-12 10:50:38.752217,78.89,78.73,78.7
2016-04-12 10:50:39.577215,78.89,78.73,78.7
2016-04-12 10:50:40.097534,78.89,78.73,78.7
2016-04-12 10:50:40.615839,78.89,78.73,78.7
2016-04-12 10:50:41.128195,78.89,78.73,78.7
2016-04-12 10:50:42.343298,78.89,78.73,78.7
2016-04-12 10:50:42.497618,78.89,78.73,78.7
2016-04-12 10:50:42.664608,78.89,78.73,78.7
2016-04-12 10:50:42.849979,78.89,78.73,78.7
2016-04-12 10:50:43.012082,78.89,78.73,78.7
2016-04-12 10:50:43.184108,78.89,78.73,78.7
2016-04-12 10:50:43.345105,78.89,78.73,78.7
2016-04-12 10:50:43.506297,78.89,78.73,78.7
2016-04-12 10:50:43.677369,78.89,78.73,78.7
2016-04-12 10:50:43.829023,78.89,78.73,78.7
2016-04-12 10:50:43.987579,78.89,78.73,78.7
2016-04-12 10:50:44.141291,78.89,78.73,78.7
2016-04-12 10:50:44.298073,78.89,78.73,78.7
2016-04-12 10:50:44.452291,78.89,78.73,78.7
2016-04-12 10:50:44.603064,78.89,78.73,78.7
2016-04-12 10:50:44.757328,78.89,78.73,78.7
2016-04-12 10:50:44.906718,78.89,78.73,78.7
2016-04-12 10:50:45.064491,78.89,78.73,78.7
2016-04-12 10:50:45.217787,78.89,78.73,78.7
2016-04-12 10:50:45.373126,78.89,78.73,78.7
2016-04-12 10:50:45.549839,78.89,78.73,78.7
2016-04-12 10:50:45.715515,78.89,78.73,78.7
2016-04-12 10:50:45.890312,78.89,78.73,78.7
2016-04-12 10:50:46.037917,78.89,78.73,78.7
2016-04-12 10:50:46.205344,78.89,78.73,78.7
2016-04-12 10:50:46.357240,78.89,78.73,78.7
2016-04-12 10:50:46.510303,78.89,78.73,78.7
2016-04-12 10:50:46.666138,78.89,78.73,78.7
2016-04-12 10:50:46.814715,78.89,78.73,78.7
2016-04-12 10:50:46.966733,78.89,78.73,78.7
2016-04-12 10:50:47.114526,78.89,78.73,78.7
2016-04-12 10:50:47.268316,78.89,78.73,78.7
2016-04-12 10:50:47.423619,78.89,78.73,78.7
2016-04-12 10:50:47.570648,78.89,78.73,78.7
2016-04-12 10:50:47.720936,78.89,78.73,78.7
2016-04-12 10:50:47.872023,78.89,78.73,78.7
2016-04-12 10:50:48.025307,78.89,78.73,78.7
2016-04-12 10:50:48.174337,78.89,78.73,78.7
2016-04-12 10:50:48.321790,78.89,78.73,78.7
2016-04-12 10:50:48.480830,78.89,78.73,78.7
2016-04-12 10:50:48.638751,78.91,78.73,78.7
2016-04-12 10:50:48.819195,78.91,78.73,78.7
2016-04-12 10:50:48.982238,78.91,78.73,78.7
2016-04-12 10:50:49.131365,78.91,78.73,78.7
2016-04-12 10:50:49.276904,78.91,78.73,78.7
2016-04-12 10:50:49.422654,78.91,78.73,78.7
2016-04-12 10:50:49.602775,78.91,78.73,78.7
2016-04-12 10:50:49.755015,78.91,78.73,78.7
2016-04-12 10:50:49.920871,78.91,78.73,78.7
2016-04-12 10:50:50.104021,78.91,78.73,78.7
2016-04-12 10:50:50.255807,78.91,78.73,78.7
2016-04-12 10:50:50.406575,78.91,78.73,78.7
2016-04-12 10:50:50.555431,78.91,78.73,78.7
2016-04-12 10:50:50.707418,78.91,78.73,78.7
2016-04-12 10:50:50.858546,78.91,78.73,78.7
2016-04-12 10:50:51.008098,78.91,78.73,78.7
2016-04-12 10:50:51.259678,78.91,78.73,78.7
2016-04-12 10:50:51.407328,78.93,78.73,78.7
2016-04-12 10:50:51.568261,78.94,78.73,78.7
2016-04-12 10:50:51.722617,78.94,78.73,78.7
2016-04-12 10:50:51.875648,78.9899,78.73,78.7
2016-04-12 10:50:52.042986,78.9899,78.73,78.7
2016-04-12 10:50:52.191537,78.9899,78.73,78.7
2016-04-12 10:50:52.491699,78.9899,78.73,78.7
2016-04-12 10:50:52.640210,78.9899,78.73,78.7
2016-04-12 10:50:52.787218,78.9899,78.73,78.7
2016-04-12 10:50:52.935962,78.9899,78.73,78.7
2016-04-12 10:50:53.088198,78.9899,78.73,78.7
2016-04-12 10:50:53.244500,78.9899,78.73,78.7
2016-04-12 10:50:53.403799,78.9899,78.73,78.7
2016-04-12 10:50:53.547555,78.9899,78.73,78.7
2016-04-12 10:50:53.708204,78.9899,78.73,78.7
2016-04-12 10:50:53.884862,78.9899,78.73,78.7
2016-04-12 10:50:54.043951,78.9899,78.73,78.7
2016-04-12 10:50:54.196161,78.9899,78.73,78.7
2016-04-12 10:50:54.347721,78.9899,78.73,78.7
2016-04-12 10:50:54.501423,78.9899,78.73,78.7
2016-04-12 10:50:54.654959,78.9899,78.73,78.7
2016-04-12 10:50:54.821808,78.9899,78.73,78.7
2016-04-12 10:50:54.984847,78.9899,78.73,78.7
2016-04-12 10:50:55.134725,78.9899,78.73,78.7
2016-04-12 10:50:55.290197,78.9899,78.73,78.7
2016-04-12 10:50:55.445683,78.9899,78.73,78.7
2016-04-12 10:50:55.597162,78.9899,78.73,78.7
2016-04-12 10:50:55.742821,78.9899,78.73,78.7
2016-04-12 10:50:55.893505,78.9899,78.73,78.7
2016-04-12 10:50:56.042644,78.9899,78.73,78.7
2016-04-12 10:50:56.199201,78.9899,78.73,78.7
2016-04-12 10:50:56.350521,78.9899,78.73,78.7
2016-04-12 10:50:56.503697,78.9899,78.73,78.7
2016-04-12 10:50:56.648409,78.9899,78.73,78.7
2016-04-12 10:50:56.795964,78.9899,78.73,78.7
2016-04-12 10:50:56.958706,78.9899,78.73,78.7
2016-04-12 10:50:57.105743,78.9899,78.73,78.7
2016-04-12 10:50:57.283435,78.9899,78.73,78.7
2016-04-12 10:50:57.429147,78.9899,78.73,78.7
2016-04-12 10:50:57.579371,78.9899,78.73,78.7
2016-04-12 10:50:57.729378,78.9899,78.73,78.7
2016-04-12 10:50:57.910601,78.9899,78.73,78.7
2016-04-12 10:50:58.064671,78.9899,78.73,78.7
2016-04-12 10:50:58.213317,78.9899,78.73,78.7
2016-04-12 10:50:58.362587,78.9899,78.73,78.7
2016-04-12 10:50:58.511426,78.9899,78.73,78.7
2016-04-12 10:50:58.695663,78.9899,78.73,78.7
2016-04-12 10:50:58.841130,78.9899,78.73,78.7
2016-04-12 10:50:58.991842,78.9899,78.73,78.7
2016-04-12 10:50:59.143339,78.9899,78.73,78.7
2016-04-12 10:50:59.292867,78.9899,78.73,78.7
2016-04-12 10:50:59.443050,78.9899,78.73,78.7
2016-04-12 10:50:59.610321,78.9899,78.73,78.7
2016-04-12 10:50:59.759925,78.9899,78.73,78.7
2016-04-12 10:50:59.939027,78.9899,78.73,78.7
2016-04-12 10:51:00.092794,78.9899,78.73,78.7
2016-04-12 10:51:00.241617,78.9899,78.73,78.7
2016-04-12 10:51:00.399366,78.9899,78.73,78.7
2016-04-12 10:51:00.549196,78.9899,78.73,78.7
2016-04-12 10:51:00.705210,78.9899,78.73,78.7
2016-04-12 10:51:00.857256,78.9899,78.73,78.7
2016-04-12 10:51:01.005571,78.9899,78.73,78.7
2016-04-12 10:51:01.154597,78.9899,78.73,78.7
2016-04-12 10:51:01.301985,78.9899,78.73,78.7
2016-04-12 10:51:01.454971,78.9899,78.73,78.7
2016-04-12 10:51:01.607152,78.9899,78.73,78.7
2016-04-12 10:51:01.754849,78.9899,78.73,78.7
2016-04-12 10:51:01.900100,78.9899,78.73,78.7
2016-04-12 10:51:02.047190,78.9899,78.73,78.7
2016-04-12 10:51:02.201237,78.9899,78.73,78.7
2016-04-12 10:51:02.350070,78.9899,78.73,78.7
2016-04-12 10:51:02.497699,78.9899,78.73,78.7
2016-04-12 10:51:02.644771,78.9899,78.73,78.7
2016-04-12 10:51:02.796310,78.9899,78.73,78.7
2016-04-12 10:51:02.957767,78.9899,78.73,78.7
2016-04-12 10:51:03.103312,78.9899,78.73,78.7
2016-04-12 10:51:03.257228,78.9899,78.73,78.7
2016-04-12 10:51:03.410344,78.9899,78.73,78.7
2016-04-12 10:51:03.564653,78.9899,78.73,78.7
2016-04-12 10:51:03.732721,78.9899,78.73,78.7
2016-04-12 10:51:03.887487,78.9899,78.73,78.7
2016-04-12 10:51:04.039441,78.9899,78.73,78.7
2016-04-12 10:51:04.210137,78.9899,78.73,78.7
2016-04-12 10:51:04.430312,78.9899,78.73,78.7
2016-04-12 10:51:04.605470,78.9899,78.73,78.7
2016-04-12 10:51:04.763761,78.9899,78.73,78.7
2016-04-12 10:51:04.914639,78.9899,78.73,78.7
2016-04-12 10:51:05.063592,78.9899,78.73,78.7
2016-04-12 10:51:05.213180,78.9899,78.73,78.7
2016-04-12 10:51:05.361037,78.9899,78.73,78.7
2016-04-12 10:51:05.505865,78.9899,78.73,78.7
2016-04-12 10:51:05.655671,78.9899,78.73,78.7
2016-04-12 10:51:05.804685,78.9899,78.73,78.7
2016-04-12 10:51:05.953107,78.9899,78.73,78.7
2016-04-12 10:51:06.102213,78.9899,78.73,78.7
2016-04-12 10:51:06.286122,78.9899,78.73,78.7
2016-04-12 10:51:06.449500,78.9899,78.73,78.7
2016-04-12 10:51:06.597402,78.9899,78.73,78.7
2016-04-12 10:51:06.747914,78.9899,78.73,78.7
2016-04-12 10:51:06.897085,78.9899,78.73,78.7
2016-04-12 10:51:07.046043,78.9899,78.73,78.7
2016-04-12 10:51:07.197209,79.05,78.73,78.7
2016-04-12 10:51:07.343637,79.05,78.73,78.7
2016-04-12 10:51:07.491227,79.05,78.73,78.7
2016-04-12 10:51:07.638009,79.05,78.73,78.7
2016-04-12 10:51:07.784482,79.05,78.73,78.7
2016-04-12 10:51:07.937232,79.05,78.73,78.7
2016-04-12 10:51:08.084171,79.05,78.73,78.7
2016-04-12 10:51:08.238224,79.05,78.73,78.7
2016-04-12 10:51:08.390616,79.05,78.73,78.7
2016-04-12 10:51:08.538194,79.07,78.73,78.7
2016-04-12 10:51:08.694215,79.07,78.73,78.7
2016-04-12 10:51:08.842652,79.07,78.73,78.7
2016-04-12 10:51:08.990539,79.07,78.73,78.7
2016-04-12 10:51:09.137317,79.07,78.73,78.7
2016-04-12 10:51:09.684687,79.07,78.73,78.7
2016-04-12 10:51:10.138077,79.07,78.73,78.7
2016-04-12 10:51:10.610174,79.07,78.73,78.7
2016-04-12 10:51:11.328999,79.0,78.73,78.7
2016-04-12 10:51:11.840825,79.03,78.73,78.7
2016-04-12 10:51:12.381740,78.98,78.73,78.7
2016-04-12 10:51:12.962908,78.98,78.73,78.7
2016-04-12 10:51:13.206292,78.98,78.73,78.7
2016-04-12 10:51:13.679140,78.98,78.73,78.7
2016-04-12 10:51:14.200873,78.98,78.73,78.7
2016-04-12 10:51:14.731488,78.95,78.73,78.7
2016-04-12 10:51:14.887184,78.95,78.73,78.7
2016-04-12 10:51:15.519392,78.95,78.73,78.7
2016-04-12 10:51:16.137305,78.95,78.73,78.7
2016-04-12 10:51:16.823635,78.95,78.73,78.7
2016-04-12 10:51:17.351531,78.95,78.73,78.7
2016-04-12 10:51:17.883809,78.97,78.73,78.7
2016-04-12 10:51:18.388236,78.97,78.73,78.7
2016-04-12 10:51:18.973642,78.97,78.73,78.7
2016-04-12 10:51:19.515958,78.97,78.73,78.7
2016-04-12 10:51:20.028960,78.97,78.73,78.7
2016-04-12 10:51:20.590531,78.98,78.73,78.7
2016-04-12 10:51:20.743043,78.98,78.73,78.7
2016-04-12 10:51:21.292893,78.98,78.73,78.7
2016-04-12 10:51:21.438631,78.98,78.73,78.7
2016-04-12 10:51:21.611765,78.98,78.73,78.7
2016-04-12 10:51:21.795087,78.98,78.73,78.7
2016-04-12 10:51:21.944137,78.98,78.73,78.7
2016-04-12 10:51:22.092127,78.98,78.73,78.7
2016-04-12 10:51:22.248034,78.98,78.73,78.7
2016-04-12 10:51:22.401405,78.98,78.73,78.7
2016-04-12 10:51:22.561038,78.98,78.73,78.7
2016-04-12 10:51:22.713123,78.98,78.73,78.7
2016-04-12 10:51:22.862248,78.98,78.73,78.7
2016-04-12 10:51:23.006002,78.98,78.73,78.7
2016-04-12 10:51:23.156801,78.98,78.73,78.7
2016-04-12 10:51:23.304941,78.98,78.73,78.7
2016-04-12 10:51:23.456134,78.98,78.73,78.7
2016-04-12 10:51:23.623446,78.98,78.73,78.7
2016-04-12 10:51:23.826154,78.98,78.73,78.7
2016-04-12 10:51:23.980663,78.98,78.73,78.7
2016-04-12 10:51:24.137937,78.98,78.73,78.7
2016-04-12 10:51:24.305938,78.98,78.73,78.7
2016-04-12 10:51:24.470608,78.98,78.73,78.7
2016-04-12 10:51:24.629251,78.98,78.73,78.7
2016-04-12 10:51:24.784823,78.98,78.69,78.65
2016-04-12 10:51:24.941444,78.98,78.69,78.65
2016-04-12 10:51:25.089563,78.98,78.69,78.65
2016-04-12 10:51:25.265395,78.98,78.69,78.65
2016-04-12 10:51:25.410790,78.98,78.69,78.65
2016-04-12 10:51:25.565522,78.98,78.69,78.65
2016-04-12 10:51:25.714353,78.98,78.69,78.65
