time,price,bid,ask
2016-04-12 12:34:44.069133,246.71,246.82,246.6
2016-04-12 12:34:44.226812,246.71,246.82,246.6
2016-04-12 12:34:44.379240,246.71,246.82,246.6
2016-04-12 12:34:44.538912,246.71,246.82,246.6
2016-04-12 12:34:44.689936,246.71,246.82,246.6
2016-04-12 12:34:44.844871,246.71,246.82,246.6
2016-04-12 12:34:44.995655,246.71,246.82,246.6
2016-04-12 12:34:45.148926,246.71,246.82,246.6
2016-04-12 12:34:45.342103,246.71,246.82,246.6
2016-04-12 12:34:45.509172,246.71,246.82,246.6
2016-04-12 12:34:45.672584,246.71,246.82,246.6
2016-04-12 12:34:45.826117,246.71,246.5,246.29
2016-04-12 12:34:45.976752,246.71,246.5,246.29
2016-04-12 12:34:46.137293,246.71,246.5,246.29
2016-04-12 12:34:46.285538,246.71,246.5,246.29
2016-04-12 12:34:46.432714,246.71,246.5,246.29
2016-04-12 12:34:46.590327,246.71,246.5,246.29
2016-04-12 12:34:46.763885,246.71,246.5,246.29
2016-04-12 12:34:46.919008,246.71,246.5,246.29
2016-04-12 12:34:47.078195,246.71,246.5,246.29
2016-04-12 12:34:47.227968,246.71,246.5,246.29
2016-04-12 12:34:47.388528,246.71,246.5,246.29
2016-04-12 12:34:47.529998,246.71,246.5,246.29
2016-04-12 12:34:47.678016,246.71,246.5,246.29
2016-04-12 12:34:47.837553,246.71,246.5,246.29
2016-04-12 12:34:47.981546,246.71,246.5,246.29
2016-04-12 12:34:48.136625,246.71,246.5,246.29
2016-04-12 12:34:48.294162,246.71,246.5,246.29
2016-04-12 12:34:48.450927,246.71,246.5,246.29
2016-04-12 12:34:48.596428,246.71,246.5,246.29
2016-04-12 12:34:48.743730,246.71,246.5,246.29
2016-04-12 12:34:48.899480,246.71,246.5,246.29
2016-04-12 12:34:49.050649,246.71,246.5,246.29
2016-04-12 12:34:49.210085,246.71,246.5,246.29
2016-04-12 12:34:49.361145,246.71,246.5,246.29
2016-04-12 12:34:49.509396,246.71,246.5,246.29
2016-04-12 12:34:49.665739,246.71,246.5,246.29
2016-04-12 12:34:50.201235,246.71,246.5,246.29
2016-04-12 12:34:50.374157,246.71,246.5,246.29
2016-04-12 12:34:50.525872,246.71,246.5,246.29
2016-04-12 12:34:50.676355,246.71,246.5,246.29
2016-04-12 12:34:50.838271,246.71,246.5,246.29
2016-04-12 12:34:50.980792,246.71,246.5,246.29
2016-04-12 12:34:51.150831,246.71,246.5,246.29
2016-04-12 12:34:51.321190,246.71,246.5,246.29
2016-04-12 12:34:51.492361,246.71,246.5,246.29
2016-04-12 12:34:51.666951,246.71,246.5,246.29
2016-04-12 12:34:51.830138,246.71,246.5,246.29
2016-04-12 12:34:51.983726,246.71,246.5,246.29
2016-04-12 12:34:52.145583,246.71,246.5,246.29
2016-04-12 12:34:52.301890,246.71,246.5,246.29
2016-04-12 12:34:52.463640,246.71,246.5,246.29
2016-04-12 12:34:52.620114,246.71,246.5,246.29
2016-04-12 12:34:52.770363,246.71,246.5,246.29
2016-04-12 12:34:52.922356,246.71,246.5,246.29
2016-04-12 12:34:53.077255,246.71,246.5,246.29
2016-04-12 12:34:53.234745,246.71,246.5,246.29
2016-04-12 12:34:53.397822,246.71,246.5,246.29
2016-04-12 12:34:53.546668,246.71,246.5,246.29
2016-04-12 12:34:53.705447,246.71,246.5,246.29
2016-04-12 12:34:53.866110,246.71,246.5,246.29
2016-04-12 12:34:54.021235,246.71,246.5,246.29
2016-04-12 12:34:54.178628,246.71,246.5,246.29
2016-04-12 12:34:54.344671,246.71,246.5,246.29
2016-04-12 12:34:54.506127,246.71,246.5,246.29
2016-04-12 12:34:54.675874,246.71,246.5,246.29
2016-04-12 12:34:54.833264,246.71,246.5,246.29
2016-04-12 12:34:54.983100,246.71,246.5,246.29
2016-04-12 12:34:55.128376,246.71,246.5,246.29
2016-04-12 12:34:55.282966,246.71,246.5,246.29
2016-04-12 12:34:55.448827,246.71,246.5,246.29
2016-04-12 12:34:55.621577,246.71,246.5,246.29
2016-04-12 12:34:55.787832,246.71,246.5,246.29
2016-04-12 12:34:55.958182,246.71,246.5,246.29
2016-04-12 12:34:56.122979,246.71,246.5,246.29
2016-04-12 12:34:56.292138,246.71,246.5,246.29
2016-04-12 12:34:56.443004,246.71,246.5,246.29
2016-04-12 12:34:56.604966,246.71,246.5,246.29
2016-04-12 12:34:56.930815,246.71,246.5,246.29
2016-04-12 12:34:57.088599,246.71,246.5,246.29
2016-04-12 12:34:57.244024,246.71,246.5,246.29
2016-04-12 12:34:57.409542,246.71,246.5,246.29
2016-04-12 12:34:57.571038,246.71,246.5,246.29
2016-04-12 12:34:57.736506,246.71,246.5,246.29
2016-04-12 12:34:57.889597,246.71,246.5,246.29
2016-04-12 12:34:58.095639,246.71,246.5,246.29
2016-04-12 12:34:58.251389,246.71,246.5,246.29
2016-04-12 12:34:58.403537,246.71,246.5,246.29
2016-04-12 12:34:58.845158,246.78,246.5,246.29
2016-04-12 12:34:58.998633,246.78,246.5,246.29
2016-04-12 12:34:59.150828,246.78,246.5,246.29
2016-04-12 12:34:59.306865,246.78,246.5,246.29
2016-04-12 12:34:59.738510,246.78,246.5,246.29
2016-04-12 12:34:59.893164,246.78,246.5,246.29
2016-04-12 12:35:00.068912,246.78,246.5,246.29
2016-04-12 12:35:00.223596,246.78,246.5,246.29
2016-04-12 12:35:00.378239,246.78,246.5,246.29
2016-04-12 12:35:00.531424,246.78,246.5,246.29
2016-04-12 12:35:00.688062,246.78,246.5,246.29
2016-04-12 12:35:00.845588,246.78,246.5,246.29
2016-04-12 12:35:01.015990,246.78,246.5,246.29
2016-04-12 12:35:01.189134,246.78,246.5,246.29
2016-04-12 12:35:01.334578,246.78,246.5,246.29
2016-04-12 12:35:01.488349,246.78,246.5,246.29
2016-04-12 12:35:01.638132,246.78,246.5,246.29
2016-04-12 12:35:01.784509,246.78,246.5,246.29
2016-04-12 12:35:01.943194,246.78,246.5,246.29
2016-04-12 12:35:02.099205,246.78,246.5,246.29
2016-04-12 12:35:02.265068,246.78,246.5,246.29
2016-04-12 12:35:02.432456,246.78,246.5,246.29
2016-04-12 12:35:02.631543,246.78,246.5,246.29
2016-04-12 12:35:02.789479,246.78,246.5,246.29
2016-04-12 12:35:02.940257,246.78,246.5,246.29
2016-04-12 12:35:03.403490,246.78,246.5,246.29
2016-04-12 12:35:03.564035,246.78,246.5,246.29
2016-04-12 12:35:04.074335,246.78,246.5,246.29
2016-04-12 12:35:04.222844,246.78,246.5,246.29
2016-04-12 12:35:04.782955,246.78,246.5,246.29
2016-04-12 12:35:05.280726,246.78,246.5,246.29
2016-04-12 12:35:05.449039,246.78,246.5,246.29
2016-04-12 12:35:05.656648,246.78,246.5,246.29
2016-04-12 12:35:05.834721,246.78,246.5,246.29
2016-04-12 12:35:06.009315,246.78,246.5,246.29
2016-04-12 12:35:06.454500,246.78,246.5,246.29
2016-04-12 12:35:06.611788,246.78,246.5,246.29
2016-04-12 12:35:06.780456,246.78,246.5,246.29
2016-04-12 12:35:06.943635,246.78,246.5,246.29
2016-04-12 12:35:07.108005,246.78,246.5,246.29
2016-04-12 12:35:07.555547,246.78,246.5,246.29
2016-04-12 12:35:07.726721,246.78,246.5,246.29
2016-04-12 12:35:07.885411,246.78,246.5,246.29
2016-04-12 12:35:08.360816,246.78,246.5,246.29
2016-04-12 12:35:08.515970,246.78,246.5,246.29
2016-04-12 12:35:08.993112,246.78,246.5,246.29
2016-04-12 12:35:09.144629,246.78,246.5,246.29
2016-04-12 12:35:09.607691,246.84,246.5,246.29
2016-04-12 12:35:09.769722,246.84,246.5,246.29
2016-04-12 12:35:09.929688,246.84,246.5,246.29
2016-04-12 12:35:10.089898,246.84,246.5,246.29
2016-04-12 12:35:10.247824,246.84,246.5,246.29
2016-04-12 12:35:10.416653,246.84,246.5,246.29
2016-04-12 12:35:10.577320,246.84,246.5,246.29
2016-04-12 12:35:10.732582,246.84,246.5,246.29
2016-04-12 12:35:10.907765,246.84,246.5,246.29
2016-04-12 12:35:11.062834,246.84,246.5,246.29
2016-04-12 12:35:11.216979,246.84,246.5,246.29
2016-04-12 12:35:11.392405,246.84,246.5,246.29
2016-04-12 12:35:11.548041,246.84,246.5,246.29
2016-04-12 12:35:11.702171,246.84,246.5,246.29
2016-04-12 12:35:11.866483,246.84,246.5,246.29
2016-04-12 12:35:12.022451,246.84,246.5,246.29
2016-04-12 12:35:12.184818,246.84,246.5,246.29
2016-04-12 12:35:12.337459,246.84,246.5,246.29
2016-04-12 12:35:12.496131,246.84,246.5,246.29
2016-04-12 12:35:12.651371,246.84,246.5,246.29
2016-04-12 12:35:13.090150,246.84,246.5,246.29
2016-04-12 12:35:13.246619,246.84,246.5,246.29
2016-04-12 12:35:13.401638,246.84,246.5,246.29
2016-04-12 12:35:13.560070,246.84,246.5,246.29
2016-04-12 12:35:13.714521,246.84,246.5,246.29
2016-04-12 12:35:13.869162,246.84,246.5,246.29
2016-04-12 12:35:14.023924,246.84,246.5,246.29
2016-04-12 12:35:14.190453,246.84,246.5,246.29
2016-04-12 12:35:14.362564,246.84,246.5,246.29
2016-04-12 12:35:14.510205,246.84,246.5,246.29
2016-04-12 12:35:14.687840,246.84,246.5,246.29
2016-04-12 12:35:14.840237,246.84,246.5,246.29
2016-04-12 12:35:14.991386,246.84,246.5,246.29
2016-04-12 12:35:15.144306,246.8796,246.5,246.29
2016-04-12 12:35:15.300024,246.8796,246.5,246.29
2016-04-12 12:35:15.472179,246.8796,246.5,246.29
2016-04-12 12:35:15.632272,246.8796,246.5,246.29
2016-04-12 12:35:15.864270,246.8796,246.5,246.29
2016-04-12 12:35:16.124061,246.8796,246.5,246.29
2016-04-12 12:35:16.275637,246.8796,246.5,246.29
2016-04-12 12:35:16.485735,246.8796,246.5,246.29
2016-04-12 12:35:16.663764,246.8796,246.5,246.29
2016-04-12 12:35:16.828779,246.8796,246.5,246.29
2016-04-12 12:35:16.990085,246.8796,246.5,246.29
2016-04-12 12:35:17.143766,246.8796,246.5,246.29
2016-04-12 12:35:17.302146,246.8796,246.5,246.29
2016-04-12 12:35:17.452804,246.8796,246.5,246.29
2016-04-12 12:35:17.609934,246.8796,246.5,246.29
2016-04-12 12:35:17.765421,246.8796,246.5,246.29
2016-04-12 12:35:17.927731,246.8796,246.5,246.29
2016-04-12 12:35:18.079915,246.8796,246.5,246.29
2016-04-12 12:35:18.239105,246.8796,246.5,246.29
2016-04-12 12:35:18.388599,246.8796,246.5,246.29
2016-04-12 12:35:18.541001,246.8796,246.5,246.29
2016-04-12 12:35:18.698664,246.8796,246.5,246.29
2016-04-12 12:35:18.853731,246.8796,246.5,246.29
2016-04-12 12:35:19.000640,246.8796,246.5,246.29
2016-04-12 12:35:19.150961,246.8796,246.5,246.29
2016-04-12 12:35:19.296608,246.8796,246.5,246.29
2016-04-12 12:35:19.449259,246.8796,246.5,246.29
2016-04-12 12:35:19.615290,246.8796,246.5,246.29
2016-04-12 12:35:19.777116,246.8796,246.5,246.29
2016-04-12 12:35:19.934810,246.98,246.5,246.29
2016-04-12 12:35:20.089592,246.98,246.5,246.29
2016-04-12 12:35:20.251807,246.98,246.5,246.29
2016-04-12 12:35:20.412436,246.98,246.5,246.29
2016-04-12 12:35:20.577850,246.98,246.5,246.29
2016-04-12 12:35:20.748019,246.98,246.5,246.29
2016-04-12 12:35:20.937023,246.98,246.5,246.29
2016-04-12 12:35:21.099306,246.88,246.5,246.29
2016-04-12 12:35:21.266143,246.88,246.5,246.29
2016-04-12 12:35:21.416215,246.88,246.5,246.29
2016-04-12 12:35:21.585647,246.88,246.5,246.29
2016-04-12 12:35:21.786318,246.88,246.5,246.29
2016-04-12 12:35:21.946159,246.88,246.5,246.29
2016-04-12 12:35:22.131675,246.88,246.5,246.29
2016-04-12 12:35:22.304802,246.88,246.5,246.29
2016-04-12 12:35:22.450682,246.88,246.5,246.29
2016-04-12 12:35:22.598588,246.88,246.5,246.29
2016-04-12 12:35:22.749007,246.88,246.5,246.29
2016-04-12 12:35:22.907589,246.88,246.5,246.29
2016-04-12 12:35:23.067933,246.88,246.5,246.29
2016-04-12 12:35:23.222554,246.88,246.5,246.29
2016-04-12 12:35:23.381096,246.88,246.5,246.29
2016-04-12 12:35:23.539931,246.88,246.5,246.29
2016-04-12 12:35:23.700989,246.88,246.5,246.29
2016-04-12 12:35:23.869202,246.88,246.5,246.29
2016-04-12 12:35:24.034320,246.88,246.5,246.29
2016-04-12 12:35:24.212332,246.88,246.5,246.29
2016-04-12 12:35:24.366576,246.88,246.5,246.29
2016-04-12 12:35:24.534079,246.88,246.5,246.29
2016-04-12 12:35:24.695489,246.88,246.5,246.29
2016-04-12 12:35:24.878272,246.88,246.5,246.29
2016-04-12 12:35:25.043036,246.88,246.5,246.29
2016-04-12 12:35:25.199505,246.88,246.5,246.29
2016-04-12 12:35:25.372501,246.88,246.5,246.29
2016-04-12 12:35:25.594164,246.88,246.5,246.29
2016-04-12 12:35:25.874698,246.94,246.5,246.29
2016-04-12 12:35:26.022120,246.94,246.5,246.29
2016-04-12 12:35:26.187590,246.94,246.5,246.29
2016-04-12 12:35:26.357012,246.94,246.5,246.29
2016-04-12 12:35:26.521051,246.94,246.5,246.29
2016-04-12 12:35:26.681531,246.94,246.5,246.29
2016-04-12 12:35:26.845322,246.94,246.5,246.29
2016-04-12 12:35:27.001930,246.94,246.5,246.29
2016-04-12 12:35:27.165135,246.94,246.5,246.29
2016-04-12 12:35:27.322343,246.94,246.5,246.29
2016-04-12 12:35:27.485340,246.94,246.5,246.29
2016-04-12 12:35:27.644032,246.94,246.5,246.29
2016-04-12 12:35:27.814698,246.94,246.5,246.29
2016-04-12 12:35:27.978166,246.94,246.5,246.29
2016-04-12 12:35:28.143917,246.94,246.5,246.29
2016-04-12 12:35:28.299343,246.94,246.5,246.29
2016-04-12 12:35:28.456516,246.94,246.5,246.29
2016-04-12 12:35:28.616264,246.94,246.5,246.29
2016-04-12 12:35:28.776751,246.94,246.5,246.29
2016-04-12 12:35:28.930457,246.94,246.5,246.29
2016-04-12 12:35:29.084267,246.94,246.5,246.29
2016-04-12 12:35:29.239599,246.94,246.5,246.29
2016-04-12 12:35:29.393482,246.94,246.5,246.29
2016-04-12 12:35:29.540076,246.94,246.5,246.29
2016-04-12 12:35:29.697423,246.94,246.5,246.29
2016-04-12 12:35:29.860257,246.94,246.5,246.29
2016-04-12 12:35:30.019458,246.94,246.5,246.29
2016-04-12 12:35:30.180663,246.94,246.5,246.29
2016-04-12 12:35:30.337695,246.94,246.5,246.29
2016-04-12 12:35:30.527385,246.94,246.5,246.29
2016-04-12 12:35:30.679481,246.94,246.5,246.29
2016-04-12 12:35:30.833429,246.94,246.5,246.29
2016-04-12 12:35:30.996399,246.94,246.5,246.29
2016-04-12 12:35:31.153506,246.94,246.5,246.29
2016-04-12 12:35:31.312138,246.94,246.5,246.29
2016-04-12 12:35:31.478859,246.94,246.5,246.29
2016-04-12 12:35:31.693959,246.98,246.5,246.29
2016-04-12 12:35:32.027118,246.98,246.5,246.29
2016-04-12 12:35:32.189820,246.98,246.5,246.29
2016-04-12 12:35:32.356305,246.98,246.5,246.29
2016-04-12 12:35:32.512061,246.98,246.5,246.29
2016-04-12 12:35:32.673811,246.98,246.5,246.29
2016-04-12 12:35:32.836432,246.98,246.5,246.29
2016-04-12 12:35:32.995629,246.98,246.5,246.29
2016-04-12 12:35:33.149775,246.98,246.5,246.29
2016-04-12 12:35:33.411521,246.98,246.5,246.29
2016-04-12 12:35:33.569669,246.98,246.5,246.29
2016-04-12 12:35:33.729479,246.98,246.5,246.29
2016-04-12 12:35:33.893116,246.98,246.5,246.29
2016-04-12 12:35:34.126745,246.98,246.5,246.29
2016-04-12 12:35:34.694822,246.98,246.5,246.29
2016-04-12 12:35:34.981696,246.98,246.5,246.29
2016-04-12 12:35:35.130997,246.98,246.5,246.29
2016-04-12 12:35:35.275932,246.98,246.5,246.29
2016-04-12 12:35:35.425561,246.98,246.5,246.29
2016-04-12 12:35:35.571898,246.98,246.5,246.29
2016-04-12 12:35:35.724461,246.98,246.5,246.29
2016-04-12 12:35:35.880829,246.98,246.5,246.29
2016-04-12 12:35:36.037869,246.98,246.5,246.29
2016-04-12 12:35:36.184285,246.98,246.5,246.29
2016-04-12 12:35:36.333903,246.98,246.5,246.29
2016-04-12 12:35:36.500924,246.98,246.5,246.29
2016-04-12 12:35:36.648714,246.98,246.5,246.29
2016-04-12 12:35:36.802743,246.98,246.5,246.29
2016-04-12 12:35:36.985208,246.98,246.5,246.29
2016-04-12 12:35:37.140259,246.98,246.5,246.29
2016-04-12 12:35:37.296104,246.98,246.5,246.29
2016-04-12 12:35:37.462063,246.98,246.5,246.29
2016-04-12 12:35:37.632227,246.98,246.5,246.29
2016-04-12 12:35:37.780456,246.98,246.5,246.29
2016-04-12 12:35:38.082334,246.98,246.5,246.29
2016-04-12 12:35:38.250338,246.98,246.5,246.29
2016-04-12 12:35:38.417201,246.98,246.5,246.29
2016-04-12 12:35:38.697198,246.98,246.5,246.29
2016-04-12 12:35:39.026448,246.98,246.5,246.29
2016-04-12 12:35:39.176289,246.98,246.5,246.29
2016-04-12 12:35:39.332053,246.98,246.5,246.29
2016-04-12 12:35:39.493540,246.98,246.5,246.29
2016-04-12 12:35:39.655922,246.98,246.5,246.29
2016-04-12 12:35:39.820027,246.98,246.5,246.29
2016-04-12 12:35:39.965780,246.98,246.5,246.29
2016-04-12 12:35:40.127666,246.98,246.5,246.29
2016-04-12 12:35:40.286293,246.98,246.5,246.29
2016-04-12 12:35:40.435434,246.98,246.5,246.29
2016-04-12 12:35:40.587518,246.98,246.5,246.29
2016-04-12 12:35:40.747958,246.98,246.5,246.29
2016-04-12 12:35:40.898222,246.98,246.55,246.34
2016-04-12 12:35:41.047694,246.98,246.55,246.34
2016-04-12 12:35:41.269403,246.98,246.55,246.34
2016-04-12 12:35:41.415114,246.98,246.55,246.34
2016-04-12 12:35:41.569609,246.98,246.55,246.34
2016-04-12 12:35:41.718632,246.98,246.55,246.34
2016-04-12 12:35:41.875927,246.98,246.55,246.34
2016-04-12 12:35:42.023255,246.98,246.55,246.34
2016-04-12 12:35:42.179710,246.98,246.55,246.34
2016-04-12 12:35:42.339038,246.98,246.55,246.34
2016-04-12 12:35:42.501098,246.99,246.55,246.34
2016-04-12 12:35:42.655361,246.99,246.55,246.34
2016-04-12 12:35:42.825736,246.99,246.55,246.34
2016-04-12 12:35:42.976014,246.99,246.55,246.34
2016-04-12 12:35:43.152419,246.99,246.55,246.34
2016-04-12 12:35:43.303257,246.99,246.55,246.34
2016-04-12 12:35:43.465895,246.99,246.55,246.34
2016-04-12 12:35:43.631316,246.99,246.55,246.34
2016-04-12 12:35:43.785317,246.99,246.55,246.34
2016-04-12 12:35:43.944471,246.99,246.55,246.34
2016-04-12 12:35:44.110312,246.99,246.55,246.34
2016-04-12 12:35:44.269491,246.99,246.55,246.34
2016-04-12 12:35:44.422633,246.99,246.45,246.26
2016-04-12 12:35:44.591040,246.99,246.45,246.26
2016-04-12 12:35:44.738231,246.99,246.45,246.26
2016-04-12 12:35:44.894597,246.99,246.45,246.26
2016-04-12 12:35:45.042327,246.99,246.45,246.26
2016-04-12 12:35:45.192576,246.99,246.45,246.26
2016-04-12 12:35:45.339337,246.99,246.45,246.26
2016-04-12 12:35:45.500758,246.99,246.45,246.26
2016-04-12 12:35:45.661060,246.99,246.45,246.26
2016-04-12 12:35:45.819057,246.99,246.45,246.26
2016-04-12 12:35:45.978980,246.99,246.45,246.26
2016-04-12 12:35:46.143181,246.99,246.45,246.26
2016-04-12 12:35:46.301230,246.99,246.45,246.26
2016-04-12 12:35:46.459185,246.99,246.45,246.26
2016-04-12 12:35:46.615926,246.99,246.45,246.26
2016-04-12 12:35:46.774154,246.99,246.45,246.26
2016-04-12 12:35:46.936457,246.99,246.45,246.26
2016-04-12 12:35:47.086801,246.99,246.45,246.26
2016-04-12 12:35:47.237284,247.04,246.45,246.26
2016-04-12 12:35:47.481500,247.04,246.45,246.26
2016-04-12 12:35:47.627564,247.04,246.45,246.26
2016-04-12 12:35:47.778757,247.04,246.45,246.26
2016-04-12 12:35:47.970186,247.04,246.45,246.26
2016-04-12 12:35:48.124149,247.04,246.45,246.26
2016-04-12 12:35:48.278046,247.04,246.45,246.26
2016-04-12 12:35:48.436889,247.04,246.45,246.26
2016-04-12 12:35:48.590860,247.04,246.45,246.26
2016-04-12 12:35:48.768293,247.04,246.45,246.26
2016-04-12 12:35:49.001118,247.04,246.45,246.26
2016-04-12 12:35:49.180335,247.04,246.45,246.26
2016-04-12 12:35:49.347640,246.98,246.45,246.26
2016-04-12 12:35:49.559757,246.98,246.45,246.26
2016-04-12 12:35:49.713286,246.98,246.45,246.26
2016-04-12 12:35:49.857293,246.98,246.45,246.26
2016-04-12 12:35:50.011723,246.98,246.45,246.26
2016-04-12 12:35:50.166399,246.98,246.45,246.26
2016-04-12 12:35:50.343013,246.98,246.45,246.26
2016-04-12 12:35:50.495188,246.98,246.45,246.26
2016-04-12 12:35:50.660804,246.98,246.45,246.26
2016-04-12 12:35:50.812695,246.98,246.45,246.26
2016-04-12 12:35:50.976573,246.98,246.45,246.26
2016-04-12 12:35:51.140237,246.98,246.45,246.26
2016-04-12 12:35:51.307562,246.98,246.45,246.26
2016-04-12 12:35:51.469326,246.98,246.45,246.26
2016-04-12 12:35:51.618315,246.98,246.45,246.26
2016-04-12 12:35:51.783774,246.98,246.45,246.26
2016-04-12 12:35:51.924030,246.98,246.45,246.26
2016-04-12 12:35:52.080666,246.98,246.45,246.26
2016-04-12 12:35:52.240460,246.98,246.45,246.26
2016-04-12 12:35:52.787914,246.98,246.45,246.26
2016-04-12 12:35:52.957288,246.98,246.45,246.26
2016-04-12 12:35:53.286108,246.98,246.45,246.26
2016-04-12 12:35:53.440966,246.98,246.45,246.26
2016-04-12 12:35:53.592328,246.98,246.45,246.26
2016-04-12 12:35:53.751046,246.98,246.45,246.26
2016-04-12 12:35:53.906838,246.98,246.45,246.26
2016-04-12 12:35:54.104830,246.98,246.45,246.26
2016-04-12 12:35:54.266124,246.98,246.45,246.26
2016-04-12 12:35:54.415956,246.98,246.45,246.26
2016-04-12 12:35:54.565772,246.98,246.45,246.26
2016-04-12 12:35:54.724129,246.98,246.45,246.26
2016-04-12 12:35:54.946842,246.98,246.45,246.26
2016-04-12 12:35:55.101215,246.98,246.45,246.26
2016-04-12 12:35:55.268577,246.98,246.45,246.26
2016-04-12 12:35:55.421972,246.98,246.45,246.26
2016-04-12 12:35:55.581358,246.98,246.45,246.26
2016-04-12 12:35:55.755341,246.98,246.45,246.26
2016-04-12 12:35:55.920738,246.98,246.45,246.26
2016-04-12 12:35:56.082008,246.98,246.45,246.26
2016-04-12 12:35:56.256049,246.98,246.45,246.26
2016-04-12 12:35:56.414233,246.98,246.45,246.26
2016-04-12 12:35:56.591388,247.08,246.45,246.26
2016-04-12 12:35:56.742590,247.08,246.45,246.26
2016-04-12 12:35:56.887396,247.08,246.45,246.26
2016-04-12 12:35:57.041154,247.1,246.45,246.26
2016-04-12 12:35:58.292218,247.1,246.45,246.26
2016-04-12 12:35:58.456431,247.1,246.45,246.26
2016-04-12 12:35:58.612230,247.1,246.45,246.26
2016-04-12 12:35:58.771434,247.1,246.45,246.26
2016-04-12 12:35:58.955249,247.1,246.45,246.26
2016-04-12 12:35:59.119639,246.9233,246.45,246.26
2016-04-12 12:35:59.282336,246.9233,246.45,246.26
2016-04-12 12:36:00.554581,246.9233,246.45,246.26
2016-04-12 12:36:00.710252,246.9233,246.45,246.26
2016-04-12 12:36:00.853482,246.9233,246.45,246.26
2016-04-12 12:36:01.019452,246.9233,246.45,246.26
2016-04-12 12:36:01.173509,247.11,246.45,246.26
2016-04-12 12:36:01.333348,247.11,246.45,246.26
2016-04-12 12:36:01.502575,247.11,246.45,246.26
2016-04-12 12:36:01.667174,247.11,246.45,246.26
2016-04-12 12:36:01.820252,247.11,246.45,246.26
2016-04-12 12:36:01.981434,247.11,246.45,246.26
2016-04-12 12:36:02.151413,247.11,246.45,246.26
2016-04-12 12:36:02.310694,247.11,246.45,246.26
2016-04-12 12:36:02.451950,247.11,246.45,246.26
2016-04-12 12:36:02.616506,247.11,246.45,246.26
2016-04-12 12:36:02.779591,247.11,246.45,246.26
2016-04-12 12:36:02.934857,247.11,246.45,246.26
2016-04-12 12:36:03.084577,247.11,246.45,246.26
2016-04-12 12:36:03.235391,247.11,246.45,246.26
2016-04-12 12:36:03.399969,247.11,246.45,246.26
2016-04-12 12:36:03.588891,247.11,246.45,246.26
2016-04-12 12:36:04.081919,247.11,246.45,246.26
2016-04-12 12:36:04.247289,247.11,246.45,246.26
2016-04-12 12:36:04.414816,247.11,246.45,246.26
2016-04-12 12:36:04.569386,247.11,246.45,246.26
2016-04-12 12:36:04.714581,247.11,246.45,246.26
2016-04-12 12:36:04.877156,247.11,246.45,246.26
2016-04-12 12:36:05.021032,247.11,246.45,246.26
2016-04-12 12:36:05.178772,247.11,246.45,246.26
